1079;WMZSale;111804423672;466;0
1078;AtPayz;806980557044;126;1368124
1080;BTCKassa;;0;474143
1094;SCSObmen;951426373513;90;64443
1085;NateBit;;0;23007280
1084;Easy-Change;;0;71990
1083;ExpressMoney;;0;509001
1092;Cash2Pay;;0;0
1086;ExchangeForMe;;0;0
1089;AllTop;;0;2083674
1088;Swap-Exchange;;0;50102
1095;YaObmen;;0;1887579
